2108	obj_t_scenery																					2108	2108							16				13208																																																																																																																																																																																																																																																																																																											
2109	obj_t_scenery																					2109	2109							16				13209																																																																																																																																																																																																																																																																																																											
2110	obj_t_scenery					140																1618	2110							11				1163																																																																																																																																																																																																																																																																																																											
2111	obj_t_scenery					200																2111	2111							1				13211																																																																																																																																																																																																																																																																																																											
2112	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2112	2112							16				13212																																																																																																																																																																																																																																																																																																											
2113	obj_t_scenery																					1619	2113							16				13172																																																																																																																																																																																																																																																																																																											
2114	obj_t_scenery																			OF_SEE_THROUGH OF_SHOOT_THROUGH OF_NO_BLOCK OF_CLICK_THROUGH OF_DONTDRAW		2114	2114							16				13213																																																																																																																																																																																																																																																																																																											
2115	obj_t_scenery																			OF_SEE_THROUGH OF_SHOOT_THROUGH OF_NO_BLOCK OF_CLICK_THROUGH OF_DONTDRAW		2115	2115							16				13214																																																																																																																																																																																																																																																																																																											
2116	obj_t_scenery																			OF_SEE_THROUGH OF_SHOOT_THROUGH OF_NO_BLOCK OF_CLICK_THROUGH OF_DONTDRAW		2116	2116							16				13215																																																																																																																																																																																																																																																																																																											
2117	obj_t_scenery																			OF_SEE_THROUGH OF_SHOOT_THROUGH OF_NO_BLOCK OF_CLICK_THROUGH OF_DONTDRAW		2117	2117							16				13216																																																																																																																																																																																																																																																																																																											
2118	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2118	2118							16				13217																																																																																																																																																																																																																																																																																																											
2119	obj_t_scenery																			OF_NOHEIGHT		2119	2119							16				13218																																																																																																																																																																																																																																																																																																											
2120	obj_t_scenery																			OF_SEE_THROUGH OF_SHOOT_THROUGH OF_NO_BLOCK OF_CLICK_THROUGH OF_DONTDRAW		2120	2120							16				13219																																																																																																																																																																																																																																																																																																											
2121	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2121	2121							16				13222																																																																																																																																																																																																																																																																																																											
2122	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2122	2122							16				13223																																																																																																																																																																																																																																																																																																											
2123	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2123	2123							16				13224																																																																																																																																																																																																																																																																																																											
2124	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2124	2124							16				13225																																																																																																																																																																																																																																																																																																											
2125	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2125	2125							16				13226																																																																																																																																																																																																																																																																																																											
2126	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2126	2126							16				13227																																																																																																																																																																																																																																																																																																											
2127	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2127	2127							16				13228																																																																																																																																																																																																																																																																																																											
2128	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2128	2128							16				13229																																																																																																																																																																																																																																																																																																											
2129	obj_t_scenery																					2129	2129							16				13234																																																																																																																																																																																																																																																																																																											
2130	obj_t_scenery																					2130	2130							16				13235																																																																																																																																																																																																																																																																																																											
2131	obj_t_scenery																			OF_NO_BLOCK OF_CLICK_THROUGH		2131	2131							16				13236																																																																																																																																																																																																																																																																																																											
2132	obj_t_scenery																			OF_CLICK_THROUGH OF_NO_BLOCK		2132	2132							16				13237																																																																																																																																																																																																																																																																																																											
2133	obj_t_scenery																			OF_CLICK_THROUGH OF_NO_BLOCK		2133	2133							16				13238																																																																																																																																																																																																																																																																																																											
2134	obj_t_scenery																					2134	2134							1				13239																																																																																																																																																																																																																																																																																																											
2135	obj_t_scenery																					2135	2135							16				10171	45																																																																																																																																																																																																																																										436 0 0 0 0																																																																
2136	obj_t_scenery					200																2043	2136							16				13141																																																																																																																																																																																																																																																																																																											
2137	obj_t_scenery																					2044	2137							16				13142																																																																																																																																																																																																																																																																																																											
2138	obj_t_scenery					200																2045	2138							16				13143																																																																																																																																																																																																																																																																																																											
2139	obj_t_scenery					200																2047	2139							16				13145																																																																																																																																																																																																																																																																																																											
2140	obj_t_scenery					200																2048	2140							16				13146																																																																																																																																																																																																																																																																																																											
2141	obj_t_scenery					200																2049	2141							16				13147																																																																																																																																																																																																																																																																																																											
2142	obj_t_scenery					200																2050	2142							16				13148																																																																																																																																																																																																																																																																																																											
2143	obj_t_scenery					200																2051	2143							16				13149																																																																																																																																																																																																																																																																																																											
2144	obj_t_scenery					150														OF_DONTDRAW 		2144	2144						4118	1				13167																																																																																																																																																																																																																																																																																																											
2145	obj_t_scenery					150														OF_DONTDRAW 		2145	2145						4120	1				13167																																																																																																																																																																																																																																																																																																											
2146	obj_t_scenery					150														OF_DONTDRAW 		2146	2146						4122	1				13167																																																																																																																																																																																																																																																																																																											
2147	obj_t_scenery					150														OF_DONTDRAW 		2147	2147						4123	1				13167																																																																																																																																																																																																																																																																																																											
2148	obj_t_scenery					150														OF_DONTDRAW 		2148	2148						4124	1				13167																																																																																																																																																																																																																																																																																																											
2149	obj_t_scenery					150														OF_DONTDRAW 		2149	2149						4125	1				13167																																																																																																																																																																																																																																																																																																											
2150	obj_t_scenery																					2150	2150							16				13241																																																																																																																																																																																																																																																																																																											
2151	obj_t_scenery																					2151	2151							16				13244																																																																																																																																																																																																																																																																																																											
2152	obj_t_scenery																					2152	2152							16				13243																																																																																																																																																																																																																																																																																																											
2153	obj_t_scenery																					2153	2153							16				13242																																																																																																																																																																																																																																																																																																											
2154	obj_t_scenery																					2154	2154							16				13245																																																																																																																																																																																																																																																																																																											
2155	obj_t_scenery																					2155	2155							16				13246																																																																																																																																																																																																																																																																																																											
2156	obj_t_scenery																					2156	2156							16				13247																																																																																																																																																																																																																																																																																																											
2157	obj_t_scenery																					2157	2157							16				13248																																																																																																																																																																																																																																																																																																											
2158	obj_t_scenery																					2158	2158							16				13249																																																																																																																																																																																																																																																																																																											
2159	obj_t_scenery																					2159	2159							16				13250																																																																																																																																																																																																																																																																																																											
2160	obj_t_scenery																					2160	2160							16				13251																																																																																																																																																																																																																																																																																																											
2161	obj_t_scenery																					2161	2161							16				13252																																																																																																																																																																																																																																																																																																											
2162	obj_t_scenery																					2162	2162							16				13253																																																																																																																																																																																																																																																																																																											
2163	obj_t_scenery																					2163	2163							16				13254																																																																																																																																																																																																																																																																																																											
2164	obj_t_scenery																					2164	2164							16				13255																																																																																																																																																																																																																																																																																																											
2165	obj_t_scenery																					2165	2165							16				13256																																																																																																																																																																																																																																																																																																											
2166	obj_t_scenery																					2166	2166							16				13257																																																																																																																																																																																																																																																																																																											
2167	obj_t_scenery																					2167	2167							16				13258																																																																																																																																																																																																																																																																																																											
2168	obj_t_scenery																					2168	2168							16				13259																																																																																																																																																																																																																																																																																																											
2169	obj_t_scenery																					2169	2169							16				13260																																																																																																																																																																																																																																																																																																											
2170	obj_t_scenery																					2170	2170							16				13261																																																																																																																																																																																																																																																																																																											
2171	obj_t_scenery																						2171							16				13262																																																																																																																																																																																																																																																																																																											
2172	obj_t_scenery																						2172							16				13263																																																																																																																																																																																																																																																																																																											
2173	obj_t_scenery																						2173							16				13264																																																																																																																																																																																																																																																																																																											
2174	obj_t_scenery																						2174							16				13265																																																																																																																																																																																																																																																																																																											
2175	obj_t_scenery																						2175							16				13266																																																																																																																																																																																																																																																																																																											
2176	obj_t_scenery																						2176							16				13267																																																																																																																																																																																																																																																																																																											
2177	obj_t_scenery																						2177							16				13268																																																																																																																																																																																																																																																																																																											
2178	obj_t_scenery																						2178							16				13269																																																																																																																																																																																																																																																																																																											
2179	obj_t_scenery																						2179							16				13270																																																																																																																																																																																																																																																																																																											
2180	obj_t_scenery																						2180							16				13271																																																																																																																																																																																																																																																																																																											
2197	obj_t_scenery					60														OF_CLICK_THROUGH		2197	2197							16				13147																																																																																																																																																																																																																																																																																																											
2198	obj_t_scenery					60														OF_CLICK_THROUGH		2198	2198							16				13148																																																																																																																																																																																																																																																																																																											
2199	obj_t_scenery					65														OF_CLICK_THROUGH		2199	2199							16				13149																																																																																																																																																																																																																																																																																																											
2200	obj_t_scenery																					2006	2200							22				13303												 OSCF_USE_OPEN_WORLDMAP OSCF_TAGGED_SCENERY																																																																																																																																																																																																																																																																																															
2201	obj_t_scenery																					2006	2201							22				13306												 OSCF_USE_OPEN_WORLDMAP OSCF_TAGGED_SCENERY																																																																																																																																																																																																																																																																																															
3000	obj_t_projectile																			OF_DONTDRAW OF_INVISIBLE OF_NOHEIGHT		3000	3000											10082	15																																																																																																																																																																																																																																																																																																										
3001	obj_t_projectile																			OF_NOHEIGHT		3001	3001	size_small			mat_wood							10082	15																																																																																																																																																																																																																																																																																																										
3002	obj_t_projectile																			OF_NOHEIGHT		3002	3002	size_small			mat_metal							10082	15																																																																																																																																																																																																																																																																																																										
3003	obj_t_projectile					.25														OF_NOHEIGHT		3003	3003	size_tiny			mat_metal							10101	15																																																																																																																																																																																																																																																																																																										
3004	obj_t_projectile																			OF_NOHEIGHT		3004	3004	size_tiny			mat_force							10082	15																																																																																																																																																																																																																																																																																																										
3005	obj_t_projectile																			OF_NOHEIGHT		3005	3005	size_small			mat_metal							10058	15																																																																																																																																																																																																																																																																																																										
3006	obj_t_projectile																			OF_NOHEIGHT		3006	3006											10072	15																																																																																																																																																																																																																																																																																																										
3007	obj_t_projectile																			OF_NOHEIGHT		3007	3007											10113	15																																																																																																																																																																																																																																																																																																										
3008	obj_t_projectile																			OF_NOHEIGHT		3008	3008											10117	15																																																																																																																																																																																																																																																																																																										
3009	obj_t_projectile																			OF_NOHEIGHT		3009	3009											10143	15																																																																																																																																																																																																																																																																																																										
3010	obj_t_projectile																			OF_NOHEIGHT		3010	3010											10114	15																																																																																																																																																																																																																																																																																																										
3011	obj_t_projectile																			OF_NOHEIGHT		3011	3011											10082	15																																																																																																																																																																																																																																																																																																										
3012	obj_t_projectile																			OF_NOHEIGHT		3012	3012											10075	15																																																																																																																																																																																																																																																																																																										
3013	obj_t_projectile																			OF_NOHEIGHT		3013	3013											10082	15																																																																																																																																																																																																																																																																																																										
3014	obj_t_projectile																			OF_NOHEIGHT		3014	3014											10058	15																																																																																																																																																																																																																																																																																																										
3015	obj_t_projectile																			OF_NOHEIGHT		3015	3015											10082	15																																																																																																																																																																																																																																																																																																										
3016	obj_t_projectile																			OF_NOHEIGHT		3016	3016											10162	15																																																																																																																																																																																																																																																																																																										
3017	obj_t_projectile																			OF_NOHEIGHT		3017	3017											10101	15																																																																																																																																																																																																																																																																																																										
3018	obj_t_projectile																			OF_NOHEIGHT		3018	3018											16000	15																																																																																																																																																																																																																																																																																																										
4000	obj_t_weapon																					4000	4000							2				10000	15																		2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY																																																																																																																																																																																																																																																																																
4001	obj_t_weapon																					4001	4001	size_medium						2				10000	15																	1500	2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_SLASHING	1d8		Longsword	19																																																																																																																																																																																																																																																																				
4002	obj_t_weapon																					4002	4002	size_medium			mat_metal			5				10001																OIF_NO_LOOT OIF_NO_DISPLAY OIF_NO_NPC_PICKUP	15	6000	2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY OIF_WEAR_WEAPON_PRIMARY							3	D20DT_SLASHING	1d8		battleaxe																																																																																																																																																																																																																																																																					
4003	obj_t_weapon																					4003	4003	size_medium			mat_metal			5				10002																OIF_NO_LOOT OIF_NO_NPC_PICKUP OIF_NO_DISPLAY	6	1000	97								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY							3	D20DT_SLASHING	1d8		battleaxe																																																																																																																																																																																																																																																																					
4004	obj_t_weapon																					4004	4004	size_medium			mat_metal			3				10003																OIF_NO_LOOT OIF_NO_NPC_PICKUP OIF_NO_DISPLAY	8	1200	2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY							2	D20DT_BLUDGEONING	1d8		heavy_mace																																																																																																																																																																																																																																																																					
4005	obj_t_weapon																					4005	4005	size_medium			mat_metal			3				10004																OIF_NO_LOOT OIF_NO_NPC_PICKUP OIF_NO_DISPLAY	6	800	2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY							2	D20DT_BLUDGEONING_AND_PIERCING	1d8		Morningstar																																																																																																																																																																																																																																																																					
4006	obj_t_weapon																					4006	4006	size_medium			mat_metal			2				10005																OIF_NO_LOOT OIF_NO_NPC_PICKUP OIF_NO_DISPLAY	2	1000	2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_PIERCING	1d8		longsword	19																																																																																																																																																																																																																																																																				
4007	obj_t_weapon																					4007	4007	size_large			mat_wood			6				10006																OIF_NO_LOOT OIF_NO_NPC_PICKUP OIF_NO_DISPLAY	8	500	2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_BLUDGEONING	1d10		greatclub																																																																																																																																																																																																																																																																					
4008	obj_t_weapon																					4008	4008	size_medium			mat_wood			6				10007																OIF_NO_LOOT OIF_NO_NPC_PICKUP OIF_NO_DISPLAY	3	0	2								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_BLUDGEONING	1d6		club																																																																																																																																																																																																																																																																					
4009	obj_t_weapon																					4009	4009	size_medium			mat_metal			1				10008																OIF_NO_NPC_PICKUP	2	2000	33								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_PIERCING	1d6		Rapier	18																																																																																																																																																																																																																																																																				
4010	obj_t_weapon																					4010	4010	size_large			mat_metal			2				10106																OIF_NO_NPC_PICKUP	8	5000	35								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_SLASHING	2d6		Greatsword	19																																																																																																																																																																																																																																																																				
4011	obj_t_weapon																					4011	4011	size_large			mat_metal			2				10011																OIF_NO_NPC_PICKUP	8	1700	79								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_SLASHING	2d6		Greatsword	19																																																																																															To Hit Bonus	-1	0																																																																																																																																																																			
4012	obj_t_weapon																					4012	4012	size_large			mat_metal			2				10106																OIF_NO_NPC_PICKUP	8	35000	35								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_SLASHING	2d6		Greatsword	19																																																																																															Weapon Masterwork	0	0																																																																																																																																																																			
4013	obj_t_weapon																					4013	4013	size_medium			mat_metal			2				10013																OIF_NO_NPC_PICKUP	4	1500	36								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_SLASHING	1d8		Longsword	19																																																																																																																																																																																																																																																																				
4014	obj_t_weapon																					4014	4014	size_medium			mat_metal			2				10014																OIF_NO_NPC_PICKUP	4	500	37								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_SLASHING	1d8		Longsword	19																																																																																															To Hit Bonus	-1	0																																																																																																																																																																			
4015	obj_t_weapon																					4015	4015	size_medium			mat_metal			2				10015																OIF_NO_NPC_PICKUP	6	3500	38								OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY								D20DT_SLASHING	1d10		Bastard_sword	19																																																																																																																																																																																																																																																																				
4016	obj_t_weapon																					4016	4016	size_medium			mat_metal			2				10161																OIF_IS_MAGICAL OIF_NO_NPC_PICKUP	6	1600000	394		20167						OIF_WEAR_WEAPON_PRIMARY OIF_WEAR_WEAPON_SECONDARY OIF_WEAR_WEAPON_PRIMARY								D20DT_SLASHING	1d10		bastard_sword	19																																																																																															Fragarach			Weapon Chaotic	0	0	Weapon Holy	0	0																																																																																																																																																													
