TAG_NERULL	TAG_RELIGION			NERULL	The god of death, Nerull (nare-ul), is ~Neutral Evil~[TAG_NEUTRAL_EVIL].  He is known as "the Reaper", "the Foe of All Good", "Hater of Life", "Bringer of Darkness", "King of All Gloom", and "Reaper of Flesh".  Nerull is the patron of those who seek the greatest evil for their own enjoyment or gain. His worshipers, who include evil necromancers and ~rogues~[TAG_ROGUES], depict him as an almost skeletal cloaked figure. The ~domains~[TAG_DOMAINS] he is associated with are ~Domain: Death~[TAG_DEATH_D], ~Domain: Evil~[TAG_EVIL_D], and ~Domain: Trickery~[TAG_TRICKERY_D]. Nerull bears a ~scythe~[TAG_WEAPONS_SCYTHE], his favored weapon, referred to as "Lifecutter".
TAG_OBAD_HAI	TAG_RELIGION			OBAD-HAI	Obad-Hai (oh-bod-high), the god of nature, is ~True Neutral~[TAG_NEUTRAL].  He is known as "the Shalm".  Obad-Hai rules the wilderness, and he is a friend to all who live in harmony with the natural world.  Because Obad-Hai strictly adheres to neutrality, he is a rival of ~Ehlonna~[TAG_EHLONNA].  Obad-Hai plays a shalm (a double-reed woodwind instrument, also spelled "shawm") and takes his title from this instrument. ~Barbarians~[TAG_BARBARIANS], ~rangers~[TAG_RANGERS], and ~druids~[TAG_DRUIDS] sometimes worship him. The ~domains~[TAG_DOMAINS] he is associated with are ~Domain: Air~[TAG_AIR_D], ~Domain: Animal~[TAG_ANIMAL_D], ~Domain: Earth~[TAG_EARTH_D], ~Domain: Fire~[TAG_FIRE_D], ~Domain: Plant~[TAG_PLANT_D], and ~Domain: Water~[TAG_WATER_D]. His favored weapon is the ~quarterstaff~[TAG_WEAPONS_QUARTERSTAFF] known as "Stormstouch".
TAG_OLIDAMMARA	TAG_RELIGION			OLIDAMMARA	The god of ~rogues~[TAG_ROGUES], Olidammara (oh-lih-duh-mar-uh), is ~Chaotic Neutral~[TAG_CHAOTIC_NEUTRAL].  His title is "the Laughing Rogue".  Olidammara delights in wine, women, and song.  He is a vagabond, a prankster, and a master of disguise.  His temples are few, but many people are willing to raise a glass in his honor. Rogues and ~bards~[TAG_BARDS] are frequently among his worshipers. The ~domains~[TAG_DOMAINS] he is associated with are ~Domain: Chaos~[TAG_CHAOS_D], ~Domain: Luck~[TAG_LUCK_D], and ~Domain: Trickery~[TAG_TRICKERY_D]. The ~rapier~[TAG_WEAPONS_RAPIER] is his favored weapon and is named "Swiftstrike".
TAG_PELOR	TAG_RELIGION			PELOR	Pelor (pay-lore), the god of the sun, is ~Neutral Good~[TAG_NEUTRAL_GOOD].  His title is "the Shining One".  Pelor is the creator of many good things, a supporter of those in need, and an adversary of all that is evil.  He is the most commonly worshiped deity among ordinary ~humans~[TAG_HUMANS], and his priests are well received wherever they go. ~Rangers~[TAG_RANGERS] and ~bards~[TAG_BARDS] are found among his worshipers. The ~domains~[TAG_DOMAINS] he is associated with are ~Domain: Good~[TAG_GOOD_DOMAIN], ~Domain: Healing~[TAG_HEALING_D], ~Domain: Strength~[TAG_STRENGTH_D], and ~Domain: Sun~[TAG_SUN_D]. The ~mace~[TAG_WEAPONS_MACE_HEAVY_LIGHT] is his favored weapon and it is aptly named the "Sunscepter".
TAG_CUTHBERT	TAG_RELIGION			ST. CUTHBERT	The god of retribution, St. Cuthbert (saint cuhth-burt), is ~Lawful Neutral~[TAG_LAWFUL_NEUTRAL].  He is known as "St. Cuthbert of the Cudgel".  St. Cuthbert exacts revenge and just punishment on those who transgress the law.  Because evil creatures more commonly and flagrantly violate laws than good creatures do, St. Cuthbert favors good over evil, though he is not good himself.  (His ~clerics~[TAG_CLERICS] cannot be evil.) The ~domains~[TAG_DOMAINS] he is associated with are ~Domain: Destruction~[TAG_DESTRUCTION_D], ~Domain: Law~[TAG_LAW_D], ~Domain: Protection~[TAG_PROTECTION_D], and ~Domain: Strength~[TAG_STRENGTH_D]. His favored weapon is the ~mace~[TAG_WEAPONS_MACE_HEAVY_LIGHT] known as "The Mace of Cuthbert".
TAG_VECNA	TAG_RELIGION			VECNA	Vecna (veck-nuh), the god of secrets, is ~Neutral Evil~[TAG_NEUTRAL_EVIL].  He is known as "the Maimed Lord", "the Whispered One", and "the Master of All That is Secret and Hidden".  Vecna rules that which is not meant to be known and that which people wish to keep secret.  He usually appears as a lich who is missing his left hand and left eye.  He lost his hand and eye in a fight with his traitorous lieutenant, Kas. The ~domains~[TAG_DOMAINS] he is associated with are ~Domain: Evil~[TAG_EVIL_D], ~Domain: Knowledge~[TAG_KNOWLEDGE_D], and ~Domain: Magic~[TAG_MAGIC_D]. Vecna's favored weapon is the ~dagger~[TAG_WEAPONS_DAGGER] called "Afterthought".
TAG_WEE_JAS	TAG_RELIGION			WEE JAS	Wee Jas (wee jass), the goddess of death and magic, is ~Lawful Neutral~[TAG_LAWFUL_NEUTRAL].  Her titles are "Witch Goddess", "Ruby Sorceress", "Stern Lady", and "Death's Guardian".  Wee Jas is a demanding goddess who expects obedience from her followers. Her temples are few and far between, but she counts many powerful ~sorcerers~[TAG_SORCERERS] and ~wizards~[TAG_WIZARDS] (especially necromancers) among her worshipers. The ~domains~[TAG_DOMAINS] she is associated with are ~Domain: Death~[TAG_DEATH_D], ~Domain: Law~[TAG_LAW_D], and ~Domain: Magic~[TAG_MAGIC_D]. Her favored weapon is the ~dagger~[TAG_WEAPONS_DAGGER], named by her as "Discretion".
TAG_YONDALLA	TAG_RELIGION			YONDALLA	The goddess of the ~halflings~[TAG_HALFLINGS], Yondalla (yon-dah-lah), is ~Lawful Good~[TAG_LAWFUL_GOOD].  Her titles include "the Protector and Provider", "the Nurturing Matriarch", and "the Blessed One".  Yondalla is the creator and protector of the halfling race.  She espouses harmony among halflings and stalwart defense against their enemies.  Her followers hope to lead safe, prosperous lives by following her guidance. The ~domains~[TAG_DOMAINS] she is associated with are ~Domain: Good~[TAG_GOOD_DOMAIN], ~Domain: Law~[TAG_LAW_D], and ~Domain: Protection~[TAG_PROTECTION_D]. The ~short sword~[TAG_WEAPONS_SWORD_SHORT] is her favored weapon and is named "Hornblade".
TAG_NO_GOD	TAG_RELIGION			NONE	Your character has no patron deity and has no particular religion or religious beliefs. Note that this option is not available for ~clerics~[TAG_CLERICS], and a character with no deity will never be able to select a level of cleric as a ~multi-class~[TAG_MULTICLASS].
TAG_ABILITIES				Abilities	[CMD_CHILDREN]
TAG_ABILITY_SCORES	TAG_ABILITIES			Ability Scores	Ability scores are created by rolling four six-sided dice. For each of the six ~abilities~[TAG_THE_ABILITIES] roll the four dice, disregarding the lowest die roll and totaling the three highest ones. The result is a number between 3 (horrible) and 18 (tremendous). The average ability score for a typical commoner is 10 or 11, but your characters are not typical.Your rolls will be displayed on screen. If you are unhappy with them, you have the option of rolling again (not in the ~Ironman Mode~[TAG_IRONMAN] however) until you are satisfied with them. You then will need to assign the six die rolls to that character's abilities.After each assigned die roll, the ~ability modifier~[TAG_ABILITY_MODIFIERS] will be displayed.Finally, it is important for spellcasters to know which ability governs bonus spells for their particular type of magic.     ~Wizards~[TAG_WIZARDS] use ~intelligence~[TAG_INTELLIGENCE].     ~Clerics~[TAG_CLERICS], ~druids~[TAG_DRUIDS], ~paladins~[TAG_PALADINS], and ~rangers~[TAG_RANGERS] use ~wisdom~[TAG_WISDOM].     ~Sorcerers~[TAG_SORCERERS] and ~bards~[TAG_BARDS] use ~charisma~[TAG_CHARISMA].If the spellcaster's abilitiy score is 10 or lower, you will not be able to cast spells tied to that ability.
TAG_CHANGE_ABILITY_SCORES	TAG_ABILITIES			Changing Ability Scores	Over time, the ability scores your character starts with can change. Ability scores can increase with no limit. Points at which ability changes occur include the following:-- Add 1 point to any score at 4th level and at every fourth level your character attains (4th, 8th, 12th, 16th, and 20th levels).-- Many spells and magical effects temporarily increase or decrease ability scores. -- Several magical items improve ability scores as long as the character is using them. -- Some rare magical items can boost an ability score permanently. Such an increase is called an inherent bonus. An ability score cannot have an inherent bonus of more than +5.-- ~Poisons~[TAG_POISON], ~diseases~[TAG_DISEASED], and other effects can temporarily harm an ability. Ability points lost to damage return on their own at a rate of 1 point per day for each damaged ability.-- Some effects drain abilities, resulting in a permanent loss. Points lost this way don't return on their own, but they can be regained with spells.Note that when an ability score changes, all attributes associated with that score change accordingly, including the ~ability modifier~[TAG_ABILITY_MODIFIERS].
TAG_THE_ABILITIES	TAG_ABILITIES			The Abilities	[CMD_CHILDREN]
TAG_STRENGTH	TAG_THE_ABILITIES			Strength	Strength measures your character's muscle and physical power. This ability is especially important for ~fighters~[TAG_FIGHTERS], ~barbarians~[TAG_BARBARIANS], ~paladins~[TAG_PALADINS], ~rangers~[TAG_RANGERS], and ~monks~[TAG_MONKS] because it helps them prevail in combat. Strength also limits the amount of ~equipment~[TAG_EQUIPMENT] your characters can carry.You apply your character's Strength modifier to:-- Melee ~attack rolls~[TAG_ATTACK_ROLL]-- Damage rolls when using a melee weapon or a ~thrown weapon~[TAG_THROW_WEAPON]-- Strength checks (for breaking down doors and the like).
TAG_DEXTERITY	TAG_THE_ABILITIES			Dexterity	Dexterity measures hand-eye coordination, agility, reflexes, and balance. This ability is the most important one for ~rogues~[TAG_ROGUES], but it is also high on the list for characters who typically wear light or medium armor (~rangers~[TAG_RANGERS] or ~barbarians~[TAG_BARBARIANS]) or no armor at all (~monks~[TAG_MONKS], ~wizards~[TAG_WIZARDS], or ~sorcerers~[TAG_SORCERERS]), and for anyone who wants to be a skilled archer.You apply your character's Dexterity modifier to:-- Ranged ~attack rolls~[TAG_ATTACK_ROLL], including those for attacks made with crossbows (~light~[TAG_WEAPONS_CROSSBOW_LIGHT] or ~heavy~[TAG_WEAPONS_CROSSBOW_HEAVY]) and other ranged weapons-- ~Armor Class~[TAG_ARMOR_CLASS] (AC), provided that the character can react to the attack.-- ~Reflex~[TAG_REFLEX] ~saving throws~[TAG_SAVING_THROW_DESC] for avoiding ~Fireballs~[TAG_SPELLS_FIREBALL] and other attacks that you can escape by moving quickly-- ~Hide~[TAG_HIDE], ~Move Silently~[TAG_MOVE_SILENTLY], ~Open Lock~[TAG_OPEN_LOCK], and ~Sleight of Hand~[TAG_SLEIGHT]. These are the ~skills~[TAG_SKILLS] that have Dexterity as their key ability.
TAG_CONSTITUTION	TAG_THE_ABILITIES			Constitution	Constitution represents your character's health and stamina. A Constitution bonus increases a character's ~hit points~[TAG_HIT_POINTS], so the ability is important for all classes.You apply your character's Constitution modifier to:-- Each roll of a Hit Die (though a die roll can never drop below 1 due to a penalty)-- ~Fortitude~[TAG_FORTITUDE] ~saving throws~[TAG_SAVING_THROW_DESC] for resisting ~poison~[TAG_POISON] and similar threats-- ~Concentration~[TAG_CONCENTRATION] checks. Concentration is a ~skill~[TAG_SKILLS], important to spellcasters, that has Constitution as its key ability.If a character's Constitution score changes enough to alter his or her Constitution modifier, the character's hit points also increase or decrease accordingly.
TAG_INTELLIGENCE	TAG_THE_ABILITIES			Intelligence	Intelligence determines how well your character learns and reasons. This ability is important for ~wizards~[TAG_WIZARDS] because it affects how many spells they can cast, how hard their spells are to resist, and how powerful their spells can be. It's also important for any character who wants to have a wide assortment of skills.You apply your character's Intelligence modifier to:-- The number of ~skill points~[TAG_ACQUIRE_SKILLS] gained each level. (But your characters always get at least 1 skill point per level.)-- ~Appraise~[TAG_APPRAISE], ~Disable Device~[TAG_DISABLE_DEVICE], ~Search~[TAG_SEARCH], and ~Spellcraft~[TAG_SPELLCRAFT] checks. These are the ~skills~[TAG_SKILLS] that have Intelligence as their key ability.A wizard gains bonus spells based on her Intelligence score. The minimum Intelligence score needed to cast a wizard spell is 10 + the spell's level.An animal has an Intelligence score of 1 or 2. A creature of humanlike intelligence has a score of at least 3.
TAG_WISDOM	TAG_THE_ABILITIES			Wisdom	Wisdom describes a character's willpower, common sense, perception, and intuition. While ~Intelligence~[TAG_INTELLIGENCE] represents one's ability to analyze information, Wisdom represents being in tune with and aware of one's surroundings. An "absentminded professor" has low Wisdom and high Intelligence. A simpleton (low Intelligence) might still have great insight (high Wisdom). Wisdom is the most important ability for ~clerics~[TAG_CLERICS] and ~druids~[TAG_DRUIDS], and it is also important for ~paladins~[TAG_PALADINS] and ~rangers~[TAG_RANGERS]. If you want your character to have acute senses, put a high score in Wisdom. Every creature has a Wisdom score.You apply your character's Wisdom modifier to:-- ~Will~[TAG_WILL] ~saving throws~[TAG_SAVING_THROW_DESC] for negating the effects of ~Charm Person~[TAG_SPELLS_CHARM_PERSON] and other spells-- ~Heal~[TAG_HEAL], ~Listen~[TAG_LISTEN], ~Sense Motive~[TAG_SENSE_MOTIVE], ~Spot~[TAG_SPOT], and ~Survival~[TAG_SURVIVAL] checks. These are the ~skills~[TAG_SKILLS] that have Wisdom as their key ability.Clerics, druids, paladins, and rangers get bonus spells based on their Wisdom scores. The minimum Wisdom score needed to cast a cleric, druid, paladin, or ranger spell is 10 + the spell's level.
TAG_CHARISMA	TAG_THE_ABILITIES			Charisma	Charisma measures a character's force of personality, persuasiveness, personal magnetism, ability to lead, and physical attractiveness. This ability represents actual strength of personality, not merely how one is perceived by others in a social setting. Charisma is most important for ~paladins~[TAG_PALADINS], ~sorcerers~[TAG_SORCERERS], and ~bards~[TAG_BARDS]. It is also important for ~clerics~[TAG_CLERICS], since it affects their ability to ~turn or rebuke~[TAG_CLASS_FEATURES_CLERIC_TURN_REBUKE_UNDEAD] undead. Every creature has a Charisma score.You apply your character's Charisma modifier to:-- ~Bluff~[TAG_BLUFF], ~Diplomacy~[TAG_DIPLOMACY], ~Gather Information~[TAG_GATHER_INFORMATION], ~Intimidate~[TAG_INTIMIDATE], ~Perform~[TAG_PERFORM], and ~Use Magic Device~[TAG_UMD] checks. These are the ~skills~[TAG_SKILLS] that have Charisma as their key ability.-- Checks that represent attempts to influence others.-- Turning checks for clerics and paladins attempting to turn zombies, skeletons, and other undead.Sorcerers and bards get bonus spells based on their Charisma scores. The minimum Charisma score needed to cast a sorcerer or bard spell is 10 + the spell's level.
TAG_ABILITY_MODIFIERS  	TAG_ABILITY_SCORES			Ability Modifiers	Each ability, after changes made because of ~race~[TAG_RACES], has a modifier ranging from -5 to +5. The modifier is the number you apply to the die rolls when your character tries to do something related to that ability.Ability Score        Modifier---------------       ----------    1                           @t-5    2-3                       @t-4    4-5                       @t-3     6-7                       @t-2    8-9                       @t-1    10-11                   @t 0    12-13                  @t+1    14-15                  @t+2    16-17                  @t+3    18-19                  @t+4    20-21                  @t+5
TAG_RACES				Races	[CMD_CHILDREN]
TAG_RACIAL_CHARACTERISTICS	TAG_RACES			Racial Characteristics	Your character's race determines some of his or her qualities.Depending on what race you choose, your character's abilities may be modified by ability adjustments. Each race has a favored class, which comes into play for characters choosing to ~multiclass~[TAG_MULTICLASS].
TAG_HUMANS	TAG_RACES			Humans	Most humans are the descendants of pioneers, conquerors, traders, travelers, refugees, and other people on the move. As a result, human lands are home to a mix of people--physically, culturally, religiously, and politically different. Hardy or fine, light-skinned or dark, showy or austere, primitive or civilized, devout or impious, humans run the gamut.Physical Description: Humans typically stand from 5 feet to a little over 6 feet tall and weigh from 125 to 250 pounds, with men noticeably taller and heavier than women. Humans have short life spans, reaching adulthood at about age 15 and rarely living even a single century.Alignment: Humans tend toward no particular alignment, not even neutrality. The best and the worst are found among them.Religion: Unlike members of the other common races, humans do not have a chief racial deity. ~Pelor~[TAG_PELOR], the sun god, is the most commonly worshiped deity in human lands, but he can claim nothing like the central place that the ~dwarves~[TAG_DWARVES] give ~Moradin~[TAG_MORADIN] or the ~elves~[TAG_ELVES] give ~Corellon Larethian~[TAG_CORELLON] in their respective pantheons. Racial Traits:-- Medium: As Medium creatures, humans have no special bonuses or penalties due to their size.-- Human base land speed is 30 feet.-- 1 extra ~feat~[TAG_FEATS] at 1st level.-- 4 extra ~skill points~[TAG_ACQUIRE_SKILLS] at 1st level and 1 extra skill point at each additional level.-- Favored Class: Any. When determining whether a multiclass human takes an experience point penalty, her highest-level class does not count.
TAG_DWARVES	TAG_RACES			Dwarves	Dwarves are known for their skill in warfare, their ability to withstand physical and magical punishments, their knowledge of the earth's secrets, their hard work, and their capacity for drinking ale. Their mysterious kingdoms, carved from the insides of mountains, are renowned for the marvelous treasures that they produce as gifts for trade.Physical Description: Dwarves stand only 4 to 4 1/2 feet tall, but they are so broad and compact that they are, on average, almost as heavy as ~humans~[TAG_HUMANS]. Dwarf men are slightly taller and noticeably heavier than dwarf women. Dwarf men value their beards and groom them very carefully. Dwarves are considered adults at about age 40, and they can live to be more than 400 years old.Alignment: Dwarves are usually lawful, and they tend toward good. Adventuring dwarves are less likely to fit the common mold, however, since they're more likely to be those who didn't fit perfectly into dwarven society.Religion: The chief deity of the dwarves is ~Moradin~[TAG_MORADIN], "the Soul Forger". He is the creator of the dwarves, and he expects his followers to work for the betterment of the dwarf race.Racial Traits:-- +2 ~Constitution~[TAG_CONSTITUTION], -2 ~Charisma~[TAG_CHARISMA]-- Medium: As Medium creatures, dwarves have no special bonuses or penalties due to their size.-- Dwarf base land speed is 20 feet. However, dwarves can move at this speed even when wearing medium or heavy armor or when carrying a medium or heavy load.-- Weapon Familiarity: Dwarves may treat ~dwarven waraxes~[TAG_WEAPONS_WARAXE_DWARVEN] as martial weapons rather than exotic weapons. In ToEE, a dwarf has the ~Exotic Weapon Proficiency~[TAG_EXOTIC_PROF] feat for the Dwarven Waraxe.-- Stability: +4 bonus on ability checks made to resist being ~tripped~[TAG_TRIP] when standing on the ground.-- +2 racial bonus on ~saving throws~[TAG_SAVING_THROW_DESC] against ~poison~[TAG_POISON].-- +2 racial bonus on saving throws against spells and spell-like effects.-- +1 racial bonus on ~attack rolls~[TAG_ATTACK_ROLL] against orcs and goblinoids (such as goblins, hobgoblins, and bugbears).-- +4 dodge bonus to ~Armor Class~[TAG_ARMOR_CLASS] against creatures of the giant type (such as ogres, trolls, and hill giants).-- +2 racial bonus on ~Appraise~[TAG_APPRAISE] checks that are related to stone or metal items.-- Favored Class: ~Fighter~[TAG_FIGHTERS]. A multiclass dwarf's fighter class does not count when determining whether he takes an experience point penalty for multiclassing.
TAG_ELVES	TAG_RACES			Elves	Elves mingle freely in ~human~[TAG_HUMANS] lands, always welcome yet never at home there. They are well known for their poetry, dance, song, lore, and magical arts. Elves favor things of natural and simple beauty. When danger threatens their woodland homes, however, elves reveal a more martial side, demonstrating skill with sword, bow, and battle strategy.Physical Description: Elves are short and slim, standing about 4 1/2 to 5 1/2 feet tall and typically weighing 85 to 135 pounds, with elf men the same height as and only marginally heavier than elf women. They are graceful but frail. An elf reaches adulthood at about 110 years of age and can live to be more than 700 years old. Elves do not sleep, as members of other common races do. Instead, an elf meditates in a deep trance for 4 hours a day.Alignment: Since elves love freedom, variety, and self-expression, they lean strongly toward the gentler aspects of chaos. Generally, they value and protect others' freedom as well as their own, and they are more often good than not. Religion: Above all others, elves worship ~Corellon Larethian~[TAG_CORELLON], "the Protector and Preserver of life". Elven myth holds that it was from his blood, shed in battle with ~Gruumsh~[TAG_GRUUMSH], the chief god of the orcs, that the elves first arose.Racial Traits:-- +2 ~Dexterity~[TAG_DEXTERITY], -2 ~Constitution~[TAG_CONSTITUTION]-- Medium: As Medium creatures, elves have no special bonuses or penalties due to their size.-- Elf base land speed is 30 feet.-- Immunity to magic ~sleep~[TAG_SPELLS_SLEEP] spells and effects, and a +2 racial ~saving throw~[TAG_SAVING_THROW_DESC] bonus against ~enchantment~[TAG_MAGIC_SCHOOLS_ENCHANTMENT] spells or effects.-- Weapon Proficiency: Elves receive the ~Martial Weapon Proficiency~[TAG_MARTIAL_PROF] feats for the ~longsword~[TAG_WEAPONS_LONGSWORD], ~rapier~[TAG_WEAPONS_RAPIER], ~longbow~[TAG_WEAPONS_LONGBOW], and ~shortbow~[TAG_WEAPONS_SHORTBOW] as bonus feats. -- +2 racial bonuses on ~Listen~[TAG_LISTEN], ~Search~[TAG_SEARCH], and ~Spot~[TAG_SPOT] checks. An elf who merely passes within 5 feet of a secret or concealed door is entitled to a Search check to notice it as if she were actively looking for it.-- Favored Class: ~Wizard~[TAG_WIZARDS]. A multiclass elf's wizard class does not count when determining whether she takes an experience point penalty for multiclassing.
TAG_GNOMES	TAG_RACES			Gnomes	Gnomes are welcome everywhere as technicians, alchemists, and inventors. Despite the demand for their skills, most gnomes prefer to remain among their own kind, living in comfortable burrows beneath the rolling, wooded hills where animals abound.Physical Description: Gnomes stand about 3 to 3 1/2 feet tall and weigh 40 to 45 pounds. Gnomes reach adulthood at about age 40, and they typically live about 350 years, though some can live almost 500 years.Alignment: Gnomes are most often good. Those who tend toward law are sages, engineers, researchers, scholars, or investigators. Those who tend toward chaos are minstrels or wanderers. Gnomes are good-hearted, and even the tricksters among them are more playful than vicious. Evil gnomes are as rare as they are frightening. Religion: The chief gnome god is ~Garl Glittergold~[TAG_GARL], "the Watchful Protector". Racial Traits:-- +2 ~Constitution~[TAG_CONSTITUTION], -2 ~Strength~[TAG_STRENGTH]-- Small: As a Small creature, a gnome gains a +1 ~size~[TAG_SIZE_MODIFIER] bonus to ~Armor Class~[TAG_ARMOR_CLASS], a +1 size bonus on ~attack rolls~[TAG_ATTACK_ROLL], and a +4 bonus on ~Hide~[TAG_HIDE] checks, but he must use smaller weapons than ~humans~[TAG_HUMANS] use, and his lifting and carrying limits are three-quarters of those of a Medium character.-- Gnome base land speed is 20 feet.-- Weapon Familiarity: Gnomes may treat ~gnome hooked hammers~[TAG_WEAPONS_HAMMER_GNOME_HOOKED] as martial weapons rather than exotic weapons. In ToEE, a gnome has the ~Exotic Weapon Proficiency~[TAG_EXOTIC_PROF] feat for the Gnome Hooked Hammer.-- +2 racial bonus on ~saving throws~[TAG_SAVING_THROW_DESC] against illusions.-- Add +1 to the Difficulty Class for all saving throws against ~illusion~[TAG_MAGIC_SCHOOLS_ILLUSION] spells cast by gnomes.-- +1 racial bonus on attack rolls against kobolds and goblinoids (such as goblins, hobgoblins, and bugbears).-- +4 dodge bonus to Armor Class against creatures of the giant type (such as ogres, trolls, and hill giants).-- +2 racial bonus on ~Listen~[TAG_LISTEN] checks.-- Favored Class: ~Bard~[TAG_BARDS]. A multiclass gnome's bard class does not count when determining whether he takes an experience point penalty.
TAG_HALF_ELVES	TAG_RACES			Half-Elves	~Humans~[TAG_HUMANS] and ~elves~[TAG_ELVES] sometimes wed, the elf attracted to the human's energy and the human to the elf's grace. These marriages end quickly because a human's life is so brief (compared to an elf's life span of hundreds of years), but they leave an enduring legacy--half-elf children. The life of a half-elf can be hard. Most find places for themselves eventually in human lands, but some feel like outsiders all their lives.Physical Description: Half-elf height ranges from under 5 feet to about 6 feet tall, and weight usually ranges from 90 to 180 pounds. Half-elf men are taller and heavier than half-elf women, but the difference is less pronounced than that found among humans. A half-elf reaches adulthood at age 20 and can live to be more than 180 years old.Alignment: Half-elves share the chaotic bent of their elven heritage, but, like humans, they tend toward good and evil in equal proportion. Like elves, they value personal freedom and creative expression, demonstrating neither love of leaders nor desire for followers. They chafe at rules, resent others' demands, and sometimes prove unreliable, or at least unpredictable. Religion: Half-elves raised among elves follow elven deities, principally ~Correlon Larethian~[TAG_CORELLON]. Those raised among humans follow ~Ehlonna~[TAG_EHLONNA].Racial Traits:-- Medium: As Medium creatures, half-elves have no special bonuses or penalties due to their size.-- Half-elf base land speed is 30 feet.-- Immunity to ~sleep~[TAG_SPELLS_SLEEP] spells and similar magical effects, and a +2 racial bonus on ~saving throws~[TAG_SAVING_THROW_DESC] against ~enchantment~[TAG_MAGIC_SCHOOLS_ENCHANTMENT] spells or effects.-- +1 racial bonus on ~Listen~[TAG_LISTEN], ~Search~[TAG_SEARCH], and ~Spot~[TAG_SPOT] checks. A half-elf does not have the elf's ability to notice secret doors simply by passing near them.-- +2 racial bonus on ~Diplomacy~[TAG_DIPLOMACY] and ~Gather Information~[TAG_GATHER_INFORMATION] checks.-- Elven Blood: For all effects related to race, a half-elf is considered an elf.-- Favored Class: Any. When determining whether a multiclass half-elf takes an experience point penalty, her highest-level class does not count.
TAG_HALF_ORCS	TAG_RACES			Half-Orcs	In the wild frontiers, tribes of ~humans~[TAG_HUMANS] and orc barbarians live in uneasy balance, fighting in times of war and trading in times of peace. Half-orcs who are born in the frontier may live with either human or orc parents, but they are nevertheless exposed to both cultures. Some, for whatever reasons, leave their homeland and travel to civilized lands, bringing with them the tenacity, courage, and combat prowess that they developed in the wilds.Physical Description: Half-orcs stand between 6 and 7 feet tall and usually weigh between 200 and 250 pounds. Many half-orcs have scars, whether as symbols of pride or shame. Half-orcs mature a little faster than humans and age noticeably faster. They reach adulthood at age 14, and few live longer than 75 years.Alignment: Half-orcs inherit a tendency toward chaos from their orc parents, but, like their human parents, they favor good and evil in equal proportions. Half-orcs raised among orcs and willing to live out their lives with them are usually the evil ones.Religion: Like orcs, many half-orcs worship ~Gruumsh~[TAG_GRUUMSH], the chief orc god and arch-enemy of ~Corellon Larethian~[TAG_CORELLON], the god of the elves. Half-orcs who want to solidify their connection to their human heritage, on the other hand, follow human gods, and they may be outspoken in their shows of piety.Racial Traits:-- +2 ~Strength~[TAG_STRENGTH], -2 ~Intelligence~[TAG_INTELLIGENCE], -2 ~Charisma~[TAG_CHARISMA]-- Medium: As Medium creatures, half-orcs have no special bonuses or penalties due to their size.-- Half-orc base land speed is 30 feet.-- Orc Blood: For all effects related to race, a half-orc is considered an orc.-- Favored Class: ~Barbarian~[TAG_BARBARIANS]. A multiclass half-orc's barbarian class does not count when determining whether he takes an experience point penalty.
TAG_HALFLINGS	TAG_RACES			Halflings	Halflings are clever, capable opportunists. Halfling individuals and clans find room for themselves wherever they can. Often they are strangers and wanderers, and others react to them with suspicion or curiosity. Depending on the clan, halflings might be reliable, hardworking citizens, or they might be thieves just waiting for the opportunity to make a big score and disappear in the dead of night. Regardless, halflings are cunning and resourceful survivors.Physical Description: Halflings stand about 3 feet tall and usually weigh between 30 and 35 pounds. A halfling reaches adulthood at the age of 20 and usually lives into the middle of her second century.Alignment: Halflings tend to be neutral. While they are comfortable with change (a chaotic trait), they also tend to rely on intangible constants, such as clan ties and personal honor (a lawful trait).Religion: The chief halfling deity is ~Yondalla~[TAG_YONDALLA], "the Blessed One", protector of the halflings. Halflings also recognize countless lesser gods, who rule over individual villages, forests, rivers, lakes, and so on. The halflings pay homage to these deities to ensure safe journey as they travel from place to place.Racial Traits:-- +2 ~Dexterity~[TAG_DEXTERITY], -2 ~Strength~[TAG_STRENGTH]-- Small: As a Small creature, a halfling gains a +1 ~size~[TAG_SIZE_MODIFIER] bonus to ~Armor Class~[TAG_ARMOR_CLASS], a +1 size bonus on ~attack rolls~[TAG_ATTACK_ROLL], and a +4 bonus on ~Hide~[TAG_HIDE] checks, but she must use smaller weapons than ~humans~[TAG_HUMANS] use, and her lifting and carrying limits are three quarters of those of a Medium character.-- Halfling base land speed is 20 feet.-- +2 racial bonus on ~Listen~[TAG_LISTEN] and ~Move Silently~[TAG_MOVE_SILENTLY] checks.-- +1 racial bonus on all ~saving throws~[TAG_SAVING_THROW_DESC].-- +2 morale bonus on saving throws against ~fear~[TAG_FEAR]. This bonus stacks with the halfling's +1 bonus on saving throws in general.-- +1 racial attack bonus with ~thrown weapons~[TAG_THROW_WEAPON] and ~slings~[TAG_WEAPONS_SLING].-- Favored Class: ~Rogue~[TAG_ROGUES]. A multiclass halfling's rogue class does not count when determining whether she takes an experience point penalty for multiclassing.
